"pointid","xcoord","ycoord"
881,1700531.5237,2331554.147
882,1701012.5953,2329792.7627
883,1702455.8681,2325770.8483
884,1700081.9107,2329304.5777
885,1700288.0065,2326805.5325
886,1704482.9287,2324474.908
887,1700078.2325,2325520.5789
888,1700303.5212,2321835.5945
889,1700182.2639,2320815.0185
890,1699022.6085,2325059.4906
891,1698121.9025,2325062.8478
892,1698584.6041,2326198.9106
893,1699843.997,2328030.0663
894,1699157.5352,2328961.942
895,1696788.6865,2327316.5019
896,1694779.9117,2328089.3751
897,1695410.0373,2322638.1299
898,1692148.6009,2325488.6533
899,1694109.9096,2324974.2454
900,1696522.5218,2319381.8123
901,1692424.2172,2322146.8482
902,1696315.8358,2321175.8731
903,1693190.2783,2317929.7539
904,1693244.4824,2316413.5469
905,1694342.1015,2314393.7178
906,1699531.4543,2312217.9977
907,1697665.4296,2312144.7211
908,1700656.2866,2312298.7368
909,1701502.5798,2312167.8605
910,1703371.8271,2313384.7485
911,1702914.3916,2312758.3098
912,1702938.6608,2312498.9464
913,1701969.0282,2313008.6682
914,1702182.7586,2314112.8991
915,1702000.2651,2313285.6796
916,1701108.3214,2314234.8047
917,1699979.4272,2314137.4286
918,1697268.5778,2308063.2126
919,1695497.8346,2307748.9644
920,1697980.5325,2308510.6211
921,1699797.9654,2309495.8836
922,1700024.0754,2309664.3665
923,1698904.1683,2306551.2786
924,1698401.6454,2310272.086
925,1686043.8754,2304397.5517
926,1685986.0345,2304437.2039
927,1688036.0659,2304163.307
928,1686164.3124,2304238.0733
929,1686164.6334,2304240.3513
930,1680265.4713,2297604.9416
931,1679637.6216,2297335.4258
932,1679641.3078,2297323.9818
933,1680842.1997,2299629.3111
934,1680207.1876,2298771.2718
935,1680416.4391,2298560.622
936,1681501.5933,2298666.3197
937,1681942.9879,2297285.7439
938,1681492.5156,2294864.6402
939,1682198.3744,2297381.3751
940,1681456.2102,2294783.2524
941,1681444.5052,2294744.9981
942,1684782.2023,2296326.4693
943,1684431.7846,2295009.71
944,1684431.9159,2295006.417
945,1684689.8583,2301397.5421
946,1683531.4609,2298424.8028
947,1683465.8554,2299788.6541
948,1683567.1584,2298778.5526
949,1683215.5768,2300595.5579
950,1686421.4734,2296742.9516
951,1685311.656,2294733.1065
952,1685305.7802,2294466.1162
953,1685944.7775,2294873.1604
954,1686122.313,2294313.3586
955,1686766.9908,2296171.8665
956,1690396.4674,2295798.1385
957,1690076.6827,2300590.959
958,1689420.0813,2302702.3183
959,1689280.9974,2303122.3467
960,1686973.8336,2299933.2149
961,1688161.0385,2296059.9161
962,1687876.219,2296285.3696
963,1687200.4758,2297029.9819
964,1687319.7832,2294553.8168
965,1694219.6249,2286669.2056
966,1694194.7777,2286406.8936
967,1695348.7386,2287195.8619
968,1694869.3546,2288198.7956
969,1696163.1925,2285499.2356
970,1695740.079,2283321.9961
971,1696018.9341,2286017.7385
972,1697155.3029,2283892.9938
973,1697458.8048,2282279.6909
974,1697605.2069,2286067.9486
975,1699561.7721,2282770.5195
976,1697593.502,2286295.9962
977,1697293.1484,2286643.3623
978,1697575.9281,2286326.2822
979,1697431.757,2287492.5498
980,1697884.1833,2286473.8188
981,1697618.1141,2286322.5957
982,1698092.6094,2286397.1344
983,1700928.6525,2288305.1747
984,1701021.2621,2288758.576
985,1706310.6437,2282142.276
986,1706974.1706,2284730.1668
987,1706302.8318,2282156.9942
988,1706174.3654,2288532.5414
989,1705926.2787,2286158.879
990,1705902.9586,2286575.9026
991,1708536.5077,2282629.4683
992,1708203.0422,2281946.5863
993,1708202.0555,2281947.1455
994,1709279.4232,2283828.6251
995,1711031.8244,2286005.7557
996,1712701.0881,2287490.2486
997,1713243.233,2287910.1823
998,1713169.8932,2290670.9497
999,1712771.158,2291033.0135
1000,1715653.0408,2289030.0771
1001,1715883.4229,2289422.3974
1002,1711493.8687,2290108.1028
1003,1711414.9336,2290334.3724
1004,1711014.4593,2288920.6901
1005,1709561.8513,2287345.5514
1006,1709529.2835,2288371.519
1007,1708143.631,2290595.4564
1008,1708191.4712,2290960.1439
1009,1709780.6154,2290302.6401
1010,1707516.32,2289086.5271
1011,1708289.2712,2284593.6729
1012,1716677.6441,2285550.511
1013,1715986.4975,2284037.8341
1014,1713173.0992,2284194.1767
1015,1712774.3774,2284278.2693
1016,1712057.4354,2283622.598
1017,1712094.677,2283895.793
1018,1710711.7794,2282784.6227
1019,1710659.3604,2283019.4416
1020,1728690.7268,2272696.7276
1021,1729042.1853,2275500.4608
1022,1727381.4686,2275182.7896
1023,1727403.9259,2275540.572
1024,1729092.9274,2277552.207
1025,1732560.2702,2275185.4319
1026,1730159.7661,2277397.0481
1027,1729385.6858,2280387.1607
1028,1729439.1707,2278011.0159
1029,1728845.6359,2286300.993
1030,1729520.2138,2282824.106
1031,1725861.0297,2284860.0785
1032,1725359.1355,2285066.7793
1033,1722837.7262,2280856.7528
1034,1722574.6652,2281253.9116
1035,1721339.4384,2277738.6432
1036,1719143.4587,2274558.2088
1037,1719343.1291,2274670.948
1038,1719056.1179,2276720.9026
1039,1719613.3472,2278327.1781
1040,1720748.2616,2289503.5617
1041,1721001.8238,2286094.3548
1042,1719979.8891,2288497.9539
1043,1719659.1459,2288635.3401
1044,1720362.0666,2286075.6461
1045,1719848.6729,2285875.569
1046,1716806.8122,2282099.1864
1047,1716936.3637,2282364.1265
1048,1716377.7226,2279771.5594
1049,1717266.709,2272000.8211
1050,1715923.8924,2270641.4731
1051,1718289.6609,2265529.8662
1052,1717083.8025,2265861.4567
1053,1717086.1586,2265850.8916
1054,1718511.8366,2265356.4775
1055,1720604.9951,2268459.7389
1056,1720864.4182,2269147.445
1057,1720766.5196,2269107.0097
1058,1721489.2684,2268488.2447
1059,1721729.9357,2268361.5634
1060,1719593.4112,2264076.4083
1061,1718629.3489,2268037.27
1062,1719765.1355,2263445.8101
1063,1718124.0229,2262578.5559
1064,1719467.5343,2261039.4878
1065,1718542.1697,2260670.3372
1066,1720494.4307,2262493.6853
1067,1719936.7134,2263059.1378
1068,1720165.1151,2260345.2255
1069,1718922.581,2259753.143
1070,1720427.6008,2256471.4066
1071,1718103.5971,2257020.465
1072,1721176.7441,2259227.8225
1073,1721460.9362,2256935.4678
1074,1721699.4713,2256839.1569
1075,1724056.2311,2252553.631
1076,1725072.9024,2252480.4248
1077,1724481.3762,2252569.9958
1078,1725505.1663,2252901.1191
1079,1725788.3452,2253432.4549
1080,1726042.6641,2254057.0251
1081,1725754.1336,2254498.4102
1082,1725403.053,2254999.1623
1083,1726277.2289,2254414.5781
1084,1726269.3988,2255032.3433
1085,1724605.8519,2256283.676
1086,1723853.438,2255365.3296
1087,1725277.8804,2257782.3666
1088,1725642.4017,2258983.0775
1089,1727634.1981,2262386.6113
1090,1727056.977,2261817.7246
1091,1726842.729,2261564.5239
1092,1727060.654,2261807.9993
1093,1727891.5938,2262174.443
1094,1728137.5407,2261715.5683
1095,1729430.3857,2263396.4545
1096,1729674.8418,2263275.851
1097,1724934.2274,2260537.0527
1098,1725048.2833,2260352.844
1099,1723693.3176,2261028.1289
1100,1724091.0569,2261464.5913
1101,1723841.5124,2261093.1623
1102,1723836.3038,2261089.6362
1103,1724204.0896,2261902.2868
1104,1725051.9751,2262280.4182
1105,1725235.9027,2262324.6273
1106,1726519.1571,2264882.745
1107,1727407.5274,2264910.3764
1108,1728430.5666,2266664.0719
1109,1727101.9196,2269098.6849
1110,1727201.9783,2269559.6301
1111,1724294.5586,2267025.5045
1112,1724810.8518,2268984.8488
1113,1724982.3628,2269564.3307
1114,1722635.1154,2268498.0483
1115,1722636.2863,2268687.3054
1116,1722151.9297,2265511.9779
1117,1722304.5801,2266163.3395
1118,1722057.315,2267131.0918
1119,1721724.2743,2265722.3446
1120,1721544.7626,2266070.2315
1121,1721879.2506,2264153.6163
1122,1721911.7991,2264008.7299
1123,1720931.7846,2265015.088
1124,1724458.4478,2250982.6791
1125,1724719.0805,2249235.8157
1126,1724724.603,2249223.2451
1127,1726993.0776,2247532.8751
1128,1726957.8465,2247482.907
1129,1726961.1135,2247468.476
1130,1727573.2637,2250775.1015
1131,1727996.9716,2251325.1075
1132,1727750.2023,2248940.6588
1133,1727975.3846,2249385.396
1134,1728017.149,2246685.7467
1135,1727381.6117,2246295.2274
1136,1727329.502,2246242.0063
1137,1728438.9626,2247026.6406
1138,1677009.7585,2294009.409
1139,1678377.5971,2293205.6726
1140,1676804.4633,2294330.9888
1141,1676610.3028,2295105.7511
1142,1675605.4636,2295549.6568
1143,1713409.8995,2256054.0274
1144,1713165.2602,2255841.9954
1145,1712441.7906,2256108.0769
1146,1712999.9085,2254997.0511
1147,1712572.2998,2254227.352
1148,1713047.3867,2254055.3373
1149,1711026.868,2254876.56
1150,1710325.1217,2254987.4421
1151,1710431.6589,2255493.9403
1152,1710055.5182,2256217.9721
1153,1711967.3305,2255999.518
1154,1728300.3071,2267503.4236
1155,1728497.2294,2266723.78
1156,1713847.8777,2252911.8292
1157,1709666.476,2267172.4193
1158,1679827.5031,2296963.9966
1159,1680499.4883,2295815.9995
1160,1680877.4973,2295381.9982
1161,1680891.4957,2295284.0025
1162,1680891.4984,2295129.9996
1163,1681024.4967,2295011.001
1164,1727253.3376,2246759.4496
1165,1709118.2863,2320958.6963
1166,1708406.5272,2320265.1365
1167,1708534.2868,2320526.9451
1168,1708743.2442,2320610.2682
1169,1704983.407,2332256.7204
1170,1690647.5548,2304518.7714
1171,1688242.7116,2305605.4185
1172,1709549.6488,2267487.3206
1173,1682320.6325,2299533.4938
1174,1683505.9099,2298704.7865
1175,1705623.6731,2324960.1534
1176,1727301.5025,2245261.9952
1177,1715034.0429,2252714.9195
1178,1722785.5075,2260119.2978
1179,1722834.3313,2259901.9634
1180,1722799.538,2260056.8425
1181,1722878.1039,2259707.1139
1182,1722779.7395,2260414.6107
1183,1686897.4956,2312923.9933
1184,1687443.5035,2305587.9975
1185,1685567.4985,2304915.9971
1186,1688640.4954,2308128.994
1187,1693631.4993,2306008.0029
1188,1689431.5003,2308122.0018
1189,1695437.4984,2307589.9966
1190,1695367.5002,2308317.9907
1191,1685819.4995,2309255.9922
1192,1686827.4993,2312769.9966
1193,1684370.5017,2303228.9981
1194,1685259.5002,2304272.0015
1195,1697649.496,2312154.0038
1196,1675165.5049,2313203.9954
1197,1690369.5006,2308597.9981
1198,1692553.4981,2278806.0047
1199,1708751.5049,2262999.9956
1200,1702990.5011,2270609.0027
1201,1689361.4957,2278469.9993
1202,1683607.4996,2298700.0003
1203,1729443.4999,2277574.0054
1204,1696242.4936,2290867.0022
1205,1693421.4953,2292231.9941
1206,1697271.4979,2294261.9978
1207,1696760.5001,2293736.9949
1208,1699868.4959,2293988.9988
1209,1700883.4971,2295830.0019
1210,1703891.9321,2297366.1803
1211,1703343.4871,2297553.1462
1212,1703286.5362,2297584.478
1213,1703207.4951,2297635.996
1214,1706119.4985,2297103.9963
1215,1704257.4964,2297272.005
1216,1703931.2366,2297363.1578
1217,1712564.7144,2297390.4662
1218,1711840.9908,2297100.4933
1219,1710683.4934,2296824.004
1220,1712875.6384,2297711.5805
1221,1716665.5866,2295560.181
1222,1715155.1758,2296485.9072
1223,1718701.4694,2296794.6702
1224,1719967.4968,2297395.808
1225,1718904.2507,2297018.9336
1226,1718904.4083,2297017.4096
1227,1721567.4938,2295306.8574
1228,1721657.3044,2295104.1113
1229,1722599.026,2294771.2499
1230,1725362.4161,2295109.9196
1231,1727594.4461,2295968.6127
1232,1728603.9285,2295530.2829
1233,1729635.0187,2293393.8672
1234,1729675.1151,2293376.6816
1235,1731827.6167,2291462.0978
1236,1732524.8725,2291317.8642
1237,1732785.7946,2290781.1625
1238,1734152.3917,2289780.4811
1239,1735173.1511,2289738.1829
1240,1736305.3832,2289728.9117
1241,1736964.0408,2290247.6856
1242,1737194.4618,2290150.3985
1243,1740002.916,2291515.4833
1244,1739784.2731,2294687.1935
1245,1740040.9829,2291631.8573
1246,1739147.2924,2295310.6944
1247,1732206.982,2293938.2514
1248,1732174.2584,2294209.0036
1249,1732323.5424,2294200.7501
1250,1733012.1075,2293797.4011
1251,1737624.0222,2296188.1367
1252,1737745.8262,2296368.3139
1253,1738701.6693,2295878.2273
1254,1743144.7849,2299103.281
1255,1721571.267,2297944.716
1256,1721603.4977,2298209.9936
1257,1721912.8034,2298882.5445
1258,1721570.2366,2298303.9349
1259,1725890.4817,2301471.3663
1260,1725019.5173,2299293.5755
1261,1724763.0546,2299181.4539
1262,1725928.8812,2301587.5992
1263,1726935.6824,2301355.9841
1264,1729029.4695,2303159.3209
1265,1729948.5583,2303739.5321
1266,1729995.7769,2303805.2963
1267,1730081.5537,2304215.5942
1268,1729995.0619,2304335.1081
1269,1730008.2966,2304574.2147
1270,1730059.0227,2304750.1908
1271,1730477.8169,2305472.3409
1272,1730609.9331,2305494.325
1273,1736285.4222,2309024.302
1274,1740287.2467,2307078.4434
1275,1740798.8927,2307195.1701
1276,1745701.1774,2309501.6225
1277,1749520.8253,2312593.4563
1278,1703084.6676,2298677.8753
1279,1703184.0484,2298464.1259
1280,1702844.0309,2300404.2589
1281,1702782.646,2300482.339
1282,1702827.0188,2300827.8543
1283,1703581.4636,2301316.1931
1284,1705006.1637,2301778.4708
1285,1705481.1066,2301758.6493
1286,1705648.7903,2301667.601
1287,1707179.0807,2304054.3036
1288,1707768.1014,2303789.8509
1289,1708296.6112,2303448.9813
1290,1709245.0134,2303091.6773
1291,1709767.4601,2303889.9709
1292,1710169.3911,2304197.268
1293,1710288.2917,2304753.4319
1294,1710233.2122,2304977.1062
1295,1710270.5757,2305585.8488
1296,1710493.8243,2305929.3097
1297,1710975.6388,2306191.4974
1298,1711389.0205,2307235.4641
1299,1711262.4139,2307686.9857
1300,1711810.7436,2308973.4026
1301,1712424.0648,2309408.5773
1302,1714279.4745,2310001.3904
1303,1745259.9793,2313976.1191
1304,1731363.1186,2318032.5412
1305,1735171.1954,2320237.7274
1306,1732491.9722,2318902.5892
1307,1736669.3654,2320478.28
1308,1739571.3614,2324268.3402
1309,1741055.31,2324096.0469
1310,1743768.2562,2323168.1276
1311,1744073.9152,2323020.1919
1312,1745749.7008,2321080.6545
1313,1749169.0575,2315670.7905
1314,1749648.2787,2315465.396
1315,1752296.6424,2313742.6936
1316,1745065.9316,2326435.9266
1317,1747463.7379,2326614.2089
1318,1748003.7452,2326992.2495
1319,1749940.5912,2336327.8661
1320,1747876.0715,2327482.6913
1321,1747882.7694,2327455.4421
1322,1741023.7384,2328285.4598
1323,1739597.0254,2335246.8894
1324,1739705.6626,2336774.0639
1325,1743295.1687,2348602.2131
1326,1734307.5587,2322767.1567
1327,1734646.9633,2324666.3605
1328,1734272.9995,2329751.107
1329,1733012.0691,2336685.7636
1330,1719099.9311,2322507.5352
1331,1719372.3499,2315476.2042
1332,1703581.3592,2303563.1967
1333,1703481.8343,2305190.1626
1334,1703474.4126,2306103.5295
1335,1702866.4364,2307703.4423
1336,1701817.7612,2311126.6358
1337,1699335.5163,2299421.5108
1338,1699658.9065,2297915.3467
1339,1700847.0541,2295870.7352
1340,1699158.0592,2300100.3142
1341,1696745.3822,2302684.2333
1342,1696584.656,2303288.0895
1343,1694502.2517,2304288.5644
1344,1694226.6198,2304654.3593
1345,1692752.9338,2294027.1762
1346,1692878.6491,2293140.2941
1347,1692559.2335,2297005.7298
1348,1692268.6306,2296272.1096
1349,1692700.1465,2297550.3687
1350,1692740.0934,2298025.6225
1351,1692579.1811,2298826.0582
1352,1692717.3404,2299160.4794
1353,1692655.9619,2300095.5201
1354,1692062.4953,2301909.0246
1355,1690576.5724,2303656.8002
1356,1737962.5373,2312214.4241
1357,1738584.0555,2312201.8134
1358,1741028.1235,2313262.5117
1359,1730546.9187,2313444.7401
1360,1728556.4858,2313976.2114
1361,1733494.6085,2313244.4229
1362,1745472.5426,2338071.9802
1363,1725556.9795,2305750.9204
1364,1726040.7785,2303839.1284
1365,1726126.9849,2303858.6888
1366,1729603.3917,2328083.8219
1367,1717792.3184,2306432.9327
1368,1712520.7976,2305812.6394
1369,1698856.6096,2305699.0411
1370,1700660.6191,2293823.0815
1371,1699889.1369,2293978.5504
1372,1699889.6323,2293979.2796
1373,1707335.5375,2291841.6197
1374,1725431.2126,2308642.4573
1375,1721573.5147,2310556.6308
1376,1713219.4974,2300630.6583
1377,1716154.0871,2303472.9653
1378,1714249.0469,2301853.5616
1379,1713477.6772,2301553.1303
1380,1713130.1487,2300927.0538
1381,1714089.6763,2301688.9437
1382,1746823.66,2335561.1523
1383,1717561.8944,2299798.3961
1384,1719260.1559,2304379.9971
1385,1718650.0491,2302170.302
1386,1735183.0529,2305914.0744
1387,1733476.8288,2305525.1099
1388,1731478.862,2305072.1028
1389,1731102.284,2304986.7245
1390,1732059.4582,2305203.7423
1391,1731776.5332,2305139.6069
1392,1736236.6965,2305167.3432
1393,1732175.2082,2305229.9873
1394,1733522.4224,2296861.9436
1395,1733737.4201,2299035.8007
1396,1733897.6067,2300467.8318
1397,1733969.8194,2301407.6938
1398,1721331.4389,2305813.7618
1399,1722091.0366,2302945.7227
1400,1723282.9684,2290887.5344
1401,1707428.5562,2295651.5694
1402,1706144.3114,2297085.0362
1403,1708011.6405,2295147.1548
1404,1709948.2987,2294218.4779
1405,1712327.2671,2293404.1837
1406,1713243.611,2293097.3182
1407,1715673.1309,2291780.1756
1408,1715642.2629,2291917.5313
1409,1716110.0483,2291577.2436
1410,1717154.074,2290734.8892
1411,1717587.2653,2289882.96
1412,1719036.9522,2288447.4063
1413,1741578.4261,2320202.5902
1414,1711483.7679,2310428.9037
1415,1712096.7628,2310192.4043
1416,1711371.3116,2310443.1459
1417,1710373.0047,2311452.605
1418,1708453.6141,2312673.3302
1419,1708134.1461,2313849.91
1420,1708163.7149,2315872.4887
1421,1744259.3807,2305068.5621
1422,1744339.0261,2303057.4002
1423,1742190.8513,2303374.4603
1424,1743315.7978,2300799.0863
1425,1744469.6708,2300687.674
1426,1744837.1187,2299477.4009
1427,1694145.9947,2294969.0196
1428,1694489.846,2302075.4739
1429,1690903.3055,2301388.9237
1430,1691203.5196,2300226.1518
1431,1691162.0155,2299242.2287
1432,1691127.3489,2298262.4165
1433,1690835.82,2297498.5192
1434,1690590.6682,2294905.4026
1435,1695213.5342,2296925.8841
1436,1696729.3579,2293773.5594
1437,1694768.8391,2297921.5427
1438,1695701.1316,2299372.7
1439,1697346.3158,2297400.6154
1440,1697254.0942,2294294.6241
1441,1697451.7705,2306420.9179
1442,1693920.1032,2303248.6892
1443,1696524.4134,2300571.3585
1444,1710202.9527,2301753.2529
1445,1711083.7267,2303158.5097
1446,1711403.3109,2303510.3639
1447,1711158.6249,2303193.5743
1448,1711160.6744,2303189.1734
1449,1711569.1317,2303833.1552
1450,1717826.398,2318080.4534
1451,1718934.0438,2316030.3185
1452,1713527.7824,2321323.8399
1453,1715797.6992,2323838.4308
1454,1715543.9422,2324148.2664
1455,1725959.8484,2319514.6562
1456,1724921.438,2317068.7341
1457,1725562.0582,2321950.7713
1458,1722612.932,2324067.365
1459,1722549.9308,2324449.1901
1460,1725607.8264,2322629.9585
1461,1727137.9608,2330046.7592
1462,1721694.7201,2328840.6581
1463,1721657.6692,2323405.6086
1464,1750873.1226,2320013.3686
1465,1752328.3863,2330694.1751
1466,1737753.8365,2342171.2882
1467,1734189.1824,2338828.7814
1468,1730873.8735,2333211.4917
1469,1730246.6158,2329685.0398
1470,1720188.6262,2307218.7279
1471,1716159.3655,2309547.6702
1472,1709147.4135,2317072.4184
1473,1710419.8808,2315164.7465
1474,1712576.9078,2311295.2996
1475,1712432.3068,2320092.4482
1476,1709919.9959,2313401.6137
1477,1706715.0062,2314948.8786
1478,1705412.7087,2313856.0303
1479,1709344.7538,2310614.9305
1480,1709667.9407,2309467.9611
1481,1708799.0915,2309850.8619
1482,1709213.5362,2307124.9485
1483,1707043.4734,2306179.2126
1484,1707003.856,2307711.9899
1485,1704053.1781,2312556.3639
1486,1705065.0481,2312598.7077
1487,1704761.3127,2313021.1659
1488,1704084.5942,2313643.4846
1489,1704825.8102,2308180.1829
1490,1704761.5067,2304518.8535
1491,1704181.2553,2308982.7552
1492,1700771.9625,2308989.7607
1493,1699686.3528,2307795.6465
1494,1701533.0045,2304631.7977
1495,1700380.2475,2303472.4617
1496,1705892.4362,2300020.2948
